,标题,作者,漫画分类,风格类型,保存格式,封面,内容简介,是否完结
13,花魁地狱,幸路,日本漫画,格斗,JPG,http://images.dmzj.com/webpic/8/02huakuidiyu82403.jpg,男女反转的吉原，本应是少女坐拥万千美男才对。但是本作的展开好像哪里不对！？,已完结
14,两个坏孩子,おにお,日本漫画,"欢乐向,舰娘",JPG,http://images.dmzj.com/webpic/15/lianggehuaihaizi.jpg,两个痴汉妹子在花痴提督的故事……,已完结
15,光电星空,兔月あい,日本漫画,治愈,JPG,http://images.dmzj.com/webpic/15/guangdianxingkong.JPG,宇宙都市中没有光芒，于是人类就制造了人造机械人来发光，他们就是星之子。治愈系故事大家都喜欢～～,已完结
16,如件,渡边润,日本漫画,"惊悚,悬疑",JPG,http://images.dmzj.com/webpic/19/rujianxfm818.jpg,我是一头可爱又迷牛的人面牛——雌件(?>ω<*?)，在一个月黑风高的晚上，我因为吃坏肚子而大半夜跑出来拉屎的时候，被一群想要进树林里打野炮的大学生们开车撞到了( ????? )我刚想说：天快下雨了，你们几个帮我叫下兽医…我觉得我还能抢救一下。不然下雨的话兽医就不好来了，还有…我不是碰瓷的╭(°A°`)╮。我话还没说完，那群大学生就不分青红皂白的把我打死了╭(°A°`)╮当我老公——雄件，知道我被那群大学生打死后，就愤怒地想，你们这群配对的大学狗，我好不容易脱团了，你们竟然把我老婆打死了，让我重新变成单身狗，我恨死你们！我要给你们降下天罚！！于是乎，关于我老公（单身狗）和大学生们（情侣）之间不得不说的故事就这样拉开了序幕…,已完结
17,不知火泳装篇,同人,日本漫画,"欢乐向,舰娘",JPG,http://images.dmzj.com/webpic/16/02jndpwb825.jpg,舰娘同人，努依萌哭了,已完结
18,今天两人也是好朋友,くずしろ,日本漫画,百合,JPG,http://images.dmzj.com/webpic/15/t4008442pengyouidol8250001.jpg,偶像少女的百合故事,已完结
19,我男友是吸血鬼,若林稔弥,日本漫画,"欢乐向,爱情",JPG,http://images.dmzj.com/webpic/17/IMGxixueguinanyou825201508200008.jpg,面瘫吸血鬼男朋友！？,已完结
20,主人与我,伊藤ハチ,日本漫画,百合,JPG,http://images.dmzj.com/webpic/13/zhurenhewofengmianl.jpg,为什么主人会选我这样一个不起眼的女仆？ 抱着这样的疑问 一位萝莉女仆又开始了她与她的主人平凡而又幸福的日常,已完结
21,PIMIENT OF THE POSSIBILITY VEGETABLES,軍島曹一郎,日本漫画,科幻,JPG,http://images.dmzj.com/webpic/17/potpvfengmianl.jpg,高达UC同人,已完结
22,装备妖精的日常,こうじ,日本漫画,"欢乐向,舰娘",JPG,http://images.dmzj.com/webpic/18/zbyjdrcfengmianl.jpg,装备妖精们不为人知的欢乐日常,已完结
23,舰娘的日常,こうじ,日本漫画,"欢乐向,舰娘",JPG,http://images.dmzj.com/webpic/3/jianniangderichangfengminl.jpg,舰娘们的欢乐日常,已完结
24,给我看过来,毛魂一直线,日本漫画,"欢乐向,校园,纯爱",JPG,http://images.dmzj.com/webpic/7/gwkgl94997l.jpg,万人迷攻x面瘫受的故事！,已完结
25,睡魔：猎梦人,尼尔盖曼/天野喜孝,日本漫画,神鬼,JPG,http://images.dmzj.com/webpic/12/shuimoliemengren.jpg,独自修禅的年轻僧侣，被两只妖怪下作赌注，而它们中的一个，似乎对他抱有一些特殊的感情……,已完结
26,甜蜜的毒药糖果,椎野翠,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/2/tianmideduyaotangguo.JPG,安奈总是无意识地追逐深谷老师的身影，深谷也当作是小孩子的好奇。但两人的关系在相处中逐渐改变……！KISS的时候喂糖太甜了！！,已完结
27,龙珠 启示,佚名,日本漫画,欢乐向,JPG,http://images.dmzj.com/webpic/14/longzhuqishi.jpg,龙珠搞笑同人,已完结
28,AH.喜欢着你,めの,日本漫画,百合,JPG,http://images.dmzj.com/webpic/10/ahxihuanzhenifengaminl.jpg,从小就喜欢画女孩子的亚里沙，最终发现自己真的喜欢上女孩子了,已完结
29,幻兽医特提克,权平ひつじ,日本漫画,奇幻,JPG,http://images.dmzj.com/webpic/12/0828huanshouyifml.jpg,金未来杯No.5。普通的高中生某一天长出了耳朵和尾巴，随后就全身长出毛发，变成了狼人，在不知所措之时，他遇见了同学校A班的怪人·龙卷特提克——,已完结
0,假面骑士zo,岛本和彦/石之森章太郎,日本漫画,"格斗,科幻",JPG,http://images.dmzj.com/webpic/0/jiamianqishizofengmianl.jpg,假面骑士zo漫画版,已完结
1,喵乐园！ ,一式アキラ,日本漫画,"欢乐向,萌系",JPG,http://images.dmzj.com/webpic/19/miaoleyuan928.jpg,超人气猫咖啡店【喵乐园】——这里，猫招待员们为了获得更多顾客指名，以老手【店长】君为核心，一边研究切磋萌杀人类的姿势一边工作。要表现得可爱也是很不容易的！喵星人第一视角的软蓬蓬剧场！,已完结
2,奥特曼THE NEXT,泽树隆广,日本漫画,"格斗,热血",JPG,http://images.dmzj.com/webpic/3/otmtehnextfengmianl.jpg,《奈克瑟斯奥特曼》前传电影的漫画版,已完结
3, 恋色空呗,Meru,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/17/liansekongbeifengmianl.jpg,加入音乐部吧！连君！然后继续听我唱歌吧？,已完结
4,清水伊吕波仍不知恋爱为何物,よしだもろへ,日本漫画,"爱情,校园",JPG,http://images.dmzj.com/webpic/9/0831qingshuifml.jpg,ULTLA COLLECTION第二弹特别读切，讲述不知道恋爱为何物的少女的恋爱故事。,已完结
5,苍蓝之春、黑白之空,黛ハル太,日本漫画,励志,JPG,http://images.dmzj.com/webpic/0/clzchbzkfengmianl.jpg,深空因在围棋上总是无法得到成果，又受到对手的嘲讽，放弃了最爱的围棋。在前途无光的道路中，吹散阴霾的春风何时才能到来？,已完结
6,Ice Cream,樫八重子,日本漫画,纯爱,JPG,http://images.dmzj.com/webpic/5/icecreamfengmianl.jpg,"标题ICE CREAM 与 I SCREAM 有双关含义，
超级清水的少年纯情故事~
大胆说出你的爱！",已完结
7,未来革命,イスズ,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/2/weilaigemingfengmianl.jpg,两个人的相遇是偶然还是命运！？,已完结
8,心跳！全员泳装！偶像满满的娜娜斯塔游泳大会！,こるり屋,日本漫画,欢乐向,JPG,http://images.dmzj.com/webpic/11/xtqyyzoxmmdnnstyydhfengmianl.jpg,在游泳池欢乐进行节目拍摄吧,已完结
9,驱逐舰蟹风,ゆきおん,日本漫画,"欢乐向,舰娘",JPG,http://images.dmzj.com/webpic/14/quzhujianxiefengfengmianl.jpg,超魔性的神烦谷风,已完结
10,龙刀传牙牙丸,上村勇贵,日本漫画,"格斗,欢乐向",JPG,http://images.dmzj.com/webpic/11/0902longrenzhuanfml.jpg,金未来杯No.6。磨炼至极致的自身之刃——展开了“新时代”！,已完结
11,无夜之国 ARTWORKS,KOEI TECMO,日本漫画,萌系,JPG,http://images.dmzj.com/webpic/10/wuyezhiguo.jpg,PS游戏「无夜之国」官方画册。,已完结
12,不死玛利亚的微笑,蟹えにか,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/0/busimaliyadeweixiaofengmianl.jpg,"从出生就被认作是灾祸之子，
因为触怒了风之精灵而变为不死之身，
顶着怪物之名做着守墓人的工作。
就在这里遇到了解铃的少年……",已完结
13,战斗！奥特兄弟,内山守,日本漫画,"格斗,科幻",JPG,http://images.dmzj.com/webpic/7/zdatxd6856l.jpg,一晃三十几年过去，梦比优斯奥特曼结束在地球上的活跃后，返回了光之国。 同时，奥特战士们得知宇宙各地的怪兽及宇宙人再度开始作乱，在各地均展开了战斗。 梦比优斯作为奥特兄弟的一员参战，然其落入希波利特星人设下的陷阱，险些被变为一尊铜像。 但，值此危机关头，救了他的是…,已完结
14,贵公子的搭档,高宫智,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/11/guigongzidedadang.jpg,私立宝成学院附属高中，我进入了说好入学之后就可以过着玫瑰色人生的贵族学校。我要进这所只有被挑选上的人才能进的学院。可是必须付出相当大的心血，总之，已经顺利进来了……,已完结
15,极道黑帮女孩,おちゃ,日本漫画,百合,JPG,http://images.dmzj.com/webpic/7/jidaoheibangnvhaifengmianl.jpg,身为黑帮组长之女的茉莉子，她的身边出现了身为意大利黑帮之女契卡，二人最终会……,已完结
16,心灵传说R-追忆的海蓝,无糖党,日本漫画,"冒险,奇幻",JPG,http://images.dmzj.com/webpic/6/xlcs56594869l.jpg,心灵传说R卡尔塞多尼外传漫画，讲述卡尔塞多尼与帕莱芭·玛琳·德·雷命运邂逅的回忆。,已完结
17,鸣海是作弊除灵师,三铃ゅこ,日本漫画,"欢乐向,神鬼",JPG,http://images.dmzj.com/webpic/10/mhszbcls98l.jpg,来人救救我啊——！！！,已完结
18,她与他的周末,吴由姬,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/7/tahetadezhoumo.jpg,精明干练的女孩私下居然是?和帅哥同事的反差萌的周末约会就此展开~~~~~~!!,已完结
19,Animal Panic！,山口杏,日本漫画,百合,JPG,http://images.dmzj.com/webpic/15/animalpanicfengmianl.jpg,希这次又是以怎样的助攻增进了两人的感情？长出猫耳后又变成兔耳的小真姬，妮可前辈是否还hold吗？www这次是山口杏老师笔下的可爱又逗的本子ww,已完结
20,在海鸣之街,こはく。,日本漫画,百合,JPG,http://images.dmzj.com/webpic/7/zaihaimingzhijiefengmianl.jpg,魔法少女奈叶奈菲同人，关于“碰撞”这词见解是两位一见面就打架！碰撞了这么久，小菜叶终于把小金毛"俘虏"回家...,已完结
21,AD ASTRA PER ASPERA颠簸繁星路,畑健二郎,日本漫画,"冒险,科幻",JPG,http://images.dmzj.com/webpic/1/000dbfxl95.jpg,人类被外星侵略后100年，讲述一位少年的故事……,已完结
22,与黑夜游戏,ちより,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/5/DCyuhayx9601.jpg,某个夜晚，与在医院中无聊度日的少女相遇的是……,已完结
23,兔子先生的调教方法,夏芽蜜柑,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/16/IMGtuzixiansheng980001.jpg,披着兔皮的花花公子与被排挤的少女的故事,已完结
24,四叠枫小姐神话大系,茶果山,日本漫画,欢乐向,JPG,http://images.dmzj.com/webpic/10/198sidiebantrc88.jpg,四叠半制作人和枫之间的故事,已完结
25,民法改正,竹内樱/あかほりさとる,日本漫画,"爱情,后宫",JPG,http://images.dmzj.com/webpic/15/mifgaizhengfengmianl.jpg,"202X年日本经济进入了低迷期，而日本政府在大胆的导入一夫多妻制之后成功起死回生。
而身为普通人的浅尾正平在一次事故之后获得了英雄勋章和一夫多妻的资格，他和他的女朋友满之后会遇到怎样的故事呢",已完结
26,拳法家的刚掌波,お嬢の浴室,日本漫画,"格斗,科幻",JPG,http://images.dmzj.com/webpic/7/qfjdgzb5878.jpeg,炮姐同人，你懂的。,已完结
27,婚后之恋,白虎/shin5,日本漫画,"爱情,治愈",JPG,http://images.dmzj.com/webpic/8/2hunhouzhilian910.jpg,结婚后依然热恋妻子的慎吾，傲娇的妻子春，以及他们的三个孩子，这样随处可见的家庭却过着令人憧憬的温馨幸福生活， 超过10万关注超人气漫画温暖你的心！！,已完结
28,我是命运之人,甘咲（朔月）,日本漫画,"爱情,性转换",JPG,http://images.dmzj.com/webpic/9/wsmyzr6546l.png,···似乎是男变女、女变男这样的故事···,已完结
29,爱之鸟,めの,日本漫画,百合,JPG,http://images.dmzj.com/webpic/2/aizhiniaofengmianl.jpg,lovelive果鸟本，依然是meno桑的果鸟，完整四篇，一天丢一篇糖分（←汉化组原话【抱头 《博爱》 我也是一如既往地最喜欢王子的公主，不管受到多少伤，都会再一次，握住那双手。甜，感人肺腑的meno。 《爱憎》 最近经常吃巧克力，因为能静下心来。大家也可以感受一下，效果十分显着。甜，用情至深的めの。 《眷恋》 恶魔的咒语，化作了魔法的咒语，悄然实现了我的愿望。甜，热泪盈眶的meno。 ,已完结
0,魔法少女小圆 连神也未知的场所,春雨トランジスタ,日本漫画,"魔法,百合",JPG,http://images.dmzj.com/webpic/2/mfsnxylsywzdcsfengmianl.jpg,春雨C88新刊 转载自まどほむ联合统一战线,已完结
1,快乐的暑假,コダマナオコ,日本漫画,"欢乐向,百合,舰娘",JPG,http://images.dmzj.com/webpic/3/shujia89l.jpg,舰娘们的暑假，百合哦，泳衣哦！,已完结
2,羽黑和改二,やぽ,日本漫画,"欢乐向,爱情,舰娘",JPG,http://images.dmzj.com/webpic/2/yuheihegaier89l.jpg,又是你这烂好人提督，我要叫宪兵队了。,已完结
3,处男杀手,SUV,日本漫画,纯爱,JPG,http://images.dmzj.com/webpic/2/chunanshashoufengmianl.jpg,你的“第一次”，是什么呢——？ 恋爱和友情中摇曳的有点难过的爱情故事。,已完结
4,我的搞怪同学,凉川りん,日本漫画,欢乐向,JPG,http://images.dmzj.com/webpic/15/t403428lclxlzch9120001.jpg,新来的转学生却遇到了怪人好友！？,已完结
5,和前辈在一起的日子,矢月みつか,日本漫画,百合,JPG,http://images.dmzj.com/webpic/18/hqbzyqdrzfengmianl.jpg,喵森和矢野前辈lovelove的欢乐短篇,已完结
6,第二次初恋,小沢マコト,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/10/diercichulianfengmianl.jpg,在职场中遇到一起长大的邻家哥哥，也是九年前的初恋对象……,已完结
7,黑衣心灵手术师,晴海ひつじ,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/18/heiyixinlingshoushushifengmianl.jpg,……别具一格的治疗方法，要来试试看吗？,已完结
8,制服与纯洁,莎原シト,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/13/zhifuyuchunjiefengmianl.jpg,昨天甩了自己的青梅竹马，今天却到自己家吃饭了！这个男人心里到底怎么想？如果在这制服面前表白有罪恶感的话，那就由你来解开吧！,已完结
9,恐怖小剧,碓井ツカサ,日本漫画,"魔幻,百合",JPG,http://images.dmzj.com/webpic/18/kongbuxiaoting.jpg,这百花争相开放的吧里已经，悄无声息的染上了黑暗。,已完结
10,汤浅政明的画集,汤浅政明,日本漫画,其他,JPG,http://images.dmzj.com/webpic/18/qianyezhengmingdeboben.jpg,脑洞鬼才汤浅政明的魅力浓缩画集。,已完结
11,盖塔DEVOLUTION ～宇宙最后的3分钟～,下口智裕/清水荣一,日本漫画,"冒险,科幻,热血",JPG,http://images.dmzj.com/webpic/18/0615gaita1.jpg,清水荣一x下口智裕新连载！向经典致敬、盖塔机器人！,已完结
12,刺绣师安·泽修,伊藏ユズコ,日本漫画,"爱情,奇幻",JPG,http://images.dmzj.com/webpic/10/cixiushian.jpg,她的刺绣，可以改变命运—巧妙连缀而成的戏剧性幻想作品,已完结
13,制胜之步,池沢春人,日本漫画,竞技,JPG,http://images.dmzj.com/webpic/9/160422zszb.jpg,因为房东搞错人，不懂将棋的高良信步竟然入住了以“职业棋士”为目标的4LDK「棋音庄」，但他却是个高考落榜，反应迟钝、不懂变通、认为自己“因为没有才能，怎样努力都是没有用的”差等生，他能够成为迈入敌阵就变「金」的成步吗——？,已完结
14,来玩失恋游戏吧,里中实华,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/0/001lwshilianyouxib.jpg,世界第一，又差劲又纯情的策略,已完结
15,我们不再是爱做梦的少女了,鹿岚,日本漫画,百合,JPG,http://images.dmzj.com/webpic/4/womenbuzaishiaizuomengdeshaonv.jpg,成为大人之后，就能自己选择未来……这只是自我安慰的话,已完结
16,再见，双肩包,みかみふみ,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/18/zaijianshuangjianbao.jpg,他人的伤口与自己的痛楚相遇 开始长大的时候 我们能够对天真的自己 好好地说出再见吗…？,已完结
17,夏之青春,保志廉二（保志レンジ）/井龙一,日本漫画,"爱情,励志",JPG,http://images.dmzj.com/webpic/13/xiazhiqingchunfengmianl.jpg,"泳一郎自小被称为游泳竞赛的天才，并且多次刷新联赛记录
然而随著年龄增长 他发现 自己不过是比同龄人身体长得快 随著时间推移 他依旧在原地踏步 而其他人早已远远将他抛在身后。
他决定放弃游泳。甚至鼓起勇气跟青梅竹马告白 也被淡然的拒绝了。
在这时 名为海老名江洋的高大个找上门 说要与他决一胜负。
他在心里自嘲，断然拒绝了他。
随后 他从青梅竹马口中得知，她最喜欢的就是在泳池中挥洒青春 挥洒热情中的泳一郎，而不是现在吊儿郎当的泳一郎。
在这个夏天邂逅友情 邂逅爱情 寻找青春 挥洒热血。
青春之夏，夏之青春。",已完结
