,标题,作者,封面,内容简介,是否完结,最新章节,漫画页地址
1543,绿灯军团大战异形,DC Comics ,https://mhfm7tel.cdndm5.com/8/7503/20150210170724_180x240_19.jpg,绿灯军团大战异形漫画 ，欧美科幻漫画,连载中,第4话 ,https://www.dm5.com/manhua-lvdengjuntuandazhanyixing/
1544,救世主,image  ,https://mhfm3tel.cdndm5.com/19/18512/20150602103933_180x240_17.jpg,救世主漫画 ，欧美漫画救世主，打破平静，忽然而至的灾难…,连载中,第2话 ,https://www.dm5.com/manhua-jiushizhu-/
1545,长椅上的遗落之书,吉姆  米格  ,https://mhfm5tel.cdndm5.com/36/35358/20170227223450_180x240_10.jpg,长椅上的遗落之书漫画 ，这是一个奇妙而新颖的故事，讲述女...,连载中,第2话 ,https://www.dm5.com/manhua-changyishangdeyiluozhishu/
1546,图书馆奇妙周,image  ,https://mhfm3tel.cdndm5.com/41/40818/20180217205447_180x240_20.jpg,讲述了一个读者在图书馆经历的神奇的七天，每一天为一个独...,连载中,第3话 星期六,https://www.dm5.com/manhua-tushuguanqimiaozhou/
1547,影侠,valiant ,https://mhfm2tel.cdndm5.com/16/15048/15048_b.jpg,影侠漫画 ，影侠是不朽巫术的继承人，漫长地与BOSS打斗，最...,连载中,第1话 ,https://www.dm5.com/manhua-yingxia/
1548,梅瑟守护者,马希米利亚诺·弗雷扎托 ,https://mhfm7tel.cdndm5.com/6/5995/5995.jpg,故事发生在外星星球克劳尼上。与机器人一起生活的青年芬格...,连载中,第1话 ,https://www.dm5.com/manhua-meiseshouhuzhe/
1549,蝙蝠侠出击！,DC Comics ,https://mhfm6tel.cdndm5.com/17/16086/20180820200656_180x240_26.jpg,蝙蝠侠出击！漫画 ，蝙蝠PAPA不在家，感觉自己萌萌哒~来看...,连载中,第34话 ,https://www.dm5.com/manhua-bianfuxiachuji/
1550,死侍与赏金佣兵团,Marvel Comics ,https://mhfm2tel.cdndm5.com/23/22668/20160427103031_180x240_30.jpg,死侍在参与非凡复仇者活动的同时，也经营着自己的小团体—...,连载中,第3卷 ,https://www.dm5.com/manhua-sishiyushangjinyongbingtuan/
1551,秘术大学,DC Comics  ,https://mhfm1tel.cdndm5.com/43/42229/20180521191434_180x240_19.jpg,秘术大学漫画 ，在不远的将来，一股被称作“险恶之灵”（th...,连载中,第1话 ,https://www.dm5.com/manhua-mishudaxue/
1552,暗影侠与蝙蝠侠,DC Comics ,https://mhfm6tel.cdndm5.com/39/38743/20171009173505_180x240_19.jpg,世上最难解的谜团与世上最伟大的侦探，他们连彼此都无法忍...,连载中,第1话 ,https://www.dm5.com/manhua-anyingxiayubianfuxia/
1553,缺口,DC Comics ,https://mhfm7tel.cdndm5.com/18/17198/20150113144301_180x240_21.jpg,缺口漫画 ，重启前差点取代原子队长的Breach，只有11话的老...,连载中,第3话 ,https://www.dm5.com/manhua-quekou/
1554,绿灯龙帝,DC Comics  ,https://mhfm6tel.cdndm5.com/19/18571/20150608104914_180x240_33.jpg,绿灯龙帝漫画 ，史上第一个绿灯侠。李忠（Jong Li）是一名...,连载中,第3话 ,https://www.dm5.com/manhua-ludenglongdi/
1555,披风之下V2,image ,https://mhfm3tel.cdndm5.com/22/21926/20160219132055_180x240_16.jpg,欧美漫画，披风之下V2,连载中,第3卷 ,https://www.dm5.com/manhua-pifengzhixia-v-2/
1556,尼奥托庇亚战记,家罗德·埃斯皮诺萨 ,https://mhfm9tel.cdndm5.com/9/8413/8413_b.jpg,这是一部充满幻想色彩的战争史诗。作者是菲律宾漫画家罗德·...,连载中,第2部05 ,https://www.dm5.com/manhua-niaotuobiyazhanji/
1557,至白之日：绿灯军团,DC Comics ,https://mhfm7tel.cdndm5.com/8/7112/20180827184932_180x240_24.jpg,欢迎收看《至白之日：绿灯军团》漫画。,连载中,第57话 ,https://www.dm5.com/manhua-zhibaizhiri-lvdengjuntuan/
1558,万物尽焚,Marvel Comics ,https://mhfm2tel.cdndm5.com/13/12071/12071_b.jpg,Journey into Mystery系列和The Mighty Thor系列的联合故事...,连载中,第9话 ,https://www.dm5.com/manhua-wanwujinfen/
1559,自杀小队：死灰复燃,DC Comics ,https://mhfm7tel.cdndm5.com/26/25396/20180901110621_180x240_22.jpg,自杀小队：死灰复燃漫画 ，熊熊烈火后，一切回归虚无……,连载中,第2话 ,https://www.dm5.com/manhua-zishaxiaodui-sihuifuran/
1560,惩罚者：审判之日,Marvel Comics ,https://mhfm9tel.cdndm5.com/14/13881/20190519204727_180x240_19.jpg,大名鼎鼎的弗兰克卡斯特，也就是”惩罚者“竟然将自己自首...,连载中,第2话 ,https://www.dm5.com/manhua-chengfazhe-shenpanzhiri/
1561,闪电侠与夜翼,DC Comics  ,https://mhfm3tel.cdndm5.com/32/31711/20160906101248_180x240_18.jpg,闪电侠与夜翼漫画 ，沃利·韦斯特与迪克·格雷森一年一度的公...,连载中,第1话 ,https://www.dm5.com/manhua-shandianxiayuyeyi/
1562,闪点：绿灯侠阿宾瑟,DC Comics  ,https://mhfm3tel.cdndm5.com/18/17998/20150408084017_180x240_35.jpg,闪点的阿宾支线第一本！服装非常电影风啊。最后阿宾还是没...,连载中,第3话 ,https://www.dm5.com/manhua-shandian-lvdengxiaabinse/
1563,致命柔情,image  ,https://mhfm2tel.cdndm5.com/19/18603/20150612114225_180x240_20.jpg,致命柔情漫画 ，黑暗中的女杀手的故事。,连载中,第2话 ,https://www.dm5.com/manhua-zhimingrouqing/
1564,最后的诱惑,Marvel Comics ,https://mhfm2tel.cdndm5.com/16/15622/15622_b.jpg,最后的诱惑漫画 ，万圣节的前夕，胆小懦弱的史蒂文遇到一名...,连载中,第1话 ,https://www.dm5.com/manhua-zuihoudeyouhuo/
1565,水行侠：亚特兰蒂斯之剑,DC Comics  ,https://mhfm8tel.cdndm5.com/43/42796/20180622092924_180x240_24.jpg,,连载中,第45话 ,https://www.dm5.com/manhua-shuixingxia-yatelandisizhijian/
1566,复仇者学院v1,Marvel Comics ,https://mhfm3tel.cdndm5.com/32/31483/20160820192527_180x240_32.jpg,来见见新班级！经历了黑暗王朝，复仇者决定收编深受奥斯本...,连载中,第3话 ,https://www.dm5.com/manhua-fuchouzhexueyuan-v-1/
1567,新52罗宾崛起欧米伽,DC Comics ,https://mhfm1tel.cdndm5.com/17/16154/16154_b.jpg,新52罗宾崛起欧米伽漫画 ，蝙蝠侠与罗宾之罗宾崛起，红色黎...,连载中,第1话 ,https://www.dm5.com/manhua-xin-52-luobinjueqioumiga/
1568,一个灵魂的挣扎,Marvel Comics  ,https://mhfm9tel.cdndm5.com/37/36337/20170507211508_180x240_14.jpg,一个灵魂的挣扎漫画 ，1993年多名编剧画师合作的独立短篇，...,连载中,第1话 ,https://www.dm5.com/manhua-yigelinghundezhengza/
1569,M皇室复仇者 ,Marvel Comics  ,https://mhfm9tel.cdndm5.com/55/54937/20191117163239_180x240_23.jpg,在大事件M皇室中，变种人领导着世界，正所谓哪里有压迫哪里...,连载中,第1话 ,https://www.dm5.com/manhua-m-huangshifuchouzhe/
1570,猩红女拳,Rudy Mora  ,https://mhfm4tel.cdndm5.com/53/52585/20190815210007_180x240_17.jpg,女拳救世界。,连载中,第4话 ,https://www.dm5.com/manhua-xinghongnvquan/
1571,行会,Felicia Day  Jim Rugg ,https://mhfm7tel.cdndm5.com/8/7466/20190519202852_180x240_22.jpg,这次发布的是牛头羊翻译的一部网游题材的作品《行会（The G...,连载中,第3话 ,https://www.dm5.com/manhua-xinghui/
1572,闪烁,Marvel Comics ,https://mhfm6tel.cdndm5.com/23/22116/20160304190541_180x240_41.jpg,闪烁漫画 ，你可曾记得闪烁，仍是天启时代的故事。,连载中,第4话 ,https://www.dm5.com/manhua-shanshuo/
1573,迷离档案,DC ,https://mhfm9tel.cdndm5.com/8/7244/7244_b.jpg,由J.J. Abrams (《迷失》的创造人)以及Roberto Orci和Alex ...,连载中,第1话 ,https://www.dm5.com/manhua-milidangan/
1574,超人巨制漫画,DC Comics ,https://mhfm6tel.cdndm5.com/45/44804/20180826220010_180x240_26.jpg,DC漫画与沃尔玛超市合作，重新带回100页巨制漫画。,连载中,第1话 ,https://www.dm5.com/manhua-chaorenjuzhimanhua/
1575,少年正义联盟：局外人,DC Comics  ,https://mhfm2tel.cdndm5.com/48/47173/20190104000542_180x240_19.jpg,少年正义联盟：局外人漫画 ，故事从少正成立第六年开始……,连载中,第2话 ,https://www.dm5.com/manhua-shaonianzhengyilianmeng-juwairen/
1576,预言,Dynamite  ,https://mhfm2tel.cdndm5.com/10/9734/20181203113931_180x240_20.jpg,《预言》是我第一部公开的漫画汉化作品，也是我的处女作哟~...,连载中,第1话 ,https://www.dm5.com/manhua-yuyan/
1577,暗影侠与蝙蝠侠联动刊 ,DC Comics  ,https://mhfm1tel.cdndm5.com/47/46043/20181103124002_180x240_26.jpg,暗影侠与蝙蝠侠联动刊漫画 ，蝙蝠侠与暗影侠的联动刊第二部...,连载中,第6话 ,https://www.dm5.com/manhua-anyingxiayubianfuxialiandongkan/
1578,超人前传：灯侠,DC Comics ,https://mhfm2tel.cdndm5.com/18/17453/20150214110926_180x240_21.jpg,超人前传：灯侠漫画 ，当超人戴上灯戒......本剧紧接第九季...,连载中,第12话 ,https://www.dm5.com/manhua-chaorenqianchuan-dengxia/
1579,自杀狂人V1,Vertigo ,https://mhfm6tel.cdndm5.com/41/40670/20180205215949_180x240_26.jpg,大地震后三十年，原来的洛杉矶已经变成了一座繁华不再的废...,连载中,第2话 ,https://www.dm5.com/manhua-zishakuangren-v-1/
1580,未来基金会V2,Marvel Comics  ,https://mhfm7tel.cdndm5.com/22/21020/20151121155604_180x240_34.jpg,未来基金会V2漫画 ，神奇四侠即将离开我们的宇宙，他们找来...,连载中,第3卷 ,https://www.dm5.com/manhua-weilaijijinhui-v-2/
1581,终极灾变：背水一战,Marvel Comics ,https://mhfm1tel.cdndm5.com/17/16108/16108_b.jpg,终极灾变：背水一战漫画 ，今年的终极灾变事件就是616吞叔...,连载中,蜘蛛侠01 ,https://www.dm5.com/manhua-zhongjizaibian-beishuiyizhan/
1582,世代相承：至强,Marvel Comics ,https://mhfm5tel.cdndm5.com/38/37819/20170803091243_180x240_23.jpg,讲述两代浩克的《至强》，由于故事承接《秘密帝国》，但秘...,连载中,第1话 ,https://www.dm5.com/manhua-shidaixiangcheng-zhiqiang/
1583,最后期限,贾尼 扎库皮  马克 N‘ ,https://mhfm8tel.cdndm5.com/23/22297/20160320213901_180x240_9.jpg,最后期限漫画 ，该作品《Jour de grace》是2010年安古兰获...,连载中,第1卷 ,https://www.dm5.com/manhua-zuihouqixian/
1584,惩罚者：血脉,Marvel Comics  ,https://mhfm4tel.cdndm5.com/33/32177/20161005225506_180x240_19.jpg,这是惩罚者V7至V8之间的故事线，这期讲述的是惩罚者没了血...,连载中,第2话 ,https://www.dm5.com/manhua-chengfazhe-xuemai/
1585,蜘蛛人2099 V1,Marvel Comics ,https://mhfm7tel.cdndm5.com/17/16110/16110_b.jpg,蜘蛛人2099 V1漫画 ，米圭尔曾经是炼金术（Alchemax）这个...,连载中,第3话 ,https://www.dm5.com/manhua-zhizhuren-2099-v-1/
1586,轴心：恶鬼,Marvel Comics ,https://mhfm8tel.cdndm5.com/17/16757/20141113142924_180x240_25.jpg,轴心：恶鬼漫画 ，有难题？找恶鬼,连载中,第3话 ,https://www.dm5.com/manhua-zhouxin-egui/
1587,末日巡逻队V2,DC Comics  ,https://mhfm5tel.cdndm5.com/55/54707/20191110130057_180x240_28.jpg,末日巡逻队（Doom Patrol ）是DC漫画公司旗下的一支超级英...,连载中,第53话 ,https://www.dm5.com/manhua-morixunluodui-v-2/
1588,辛德瑞拉：永恒的童话中人,VERTIGO  ,https://mhfm9tel.cdndm5.com/18/17877/20150416105036_180x240_22.jpg,辛德瑞拉：永恒的童话中人漫画 ，辛德瑞拉被派去调查一个存...,连载中,第6话 ,https://www.dm5.com/manhua-xinderuila-yonghengdetonghuazhongren/
1589,神奇夜行者,Marvel Comics ,https://mhfm8tel.cdndm5.com/49/48207/20190224100133_180x240_24.jpg,“夜行者”库尔特·瓦格纳C位出道 成了巨石强森之后好莱坞最...,连载中,第1话 ,https://www.dm5.com/manhua-shenqiyexingzhe/
1590,神力侠与铁拳,Marvel Comics  ,https://mhfm6tel.cdndm5.com/24/23813/20160628095516_180x240_35.jpg,神力侠与铁拳漫画 ，最初的雇佣英雄，即时回归！这次将融合...,连载中,第1卷 ,https://www.dm5.com/manhua-shenlixiayutiequan/
1591,JLA/泰坦,DC Comics ,https://mhfm5tel.cdndm5.com/35/34094/20161211225129_180x240_28.jpg,JLA/泰坦漫画 ，这是发生在泰坦v1成立之前的故事…… 当JLA...,连载中,第1话 ,https://www.dm5.com/manhua-jla-taitan/
1592,量子侠与伍迪,valiant ,https://mhfm4tel.cdndm5.com/16/15073/15073_b.jpg,量子侠与伍迪漫画 ，这是两个好基友拯救世界的基情故事...,连载中,第1话 ,https://www.dm5.com/manhua-liangzixiayuwudi/
1593,1602神奇四侠,Marvel Comics ,https://mhfm1tel.cdndm5.com/17/16004/20171227172100_180x240_17.jpg,1602漫画 ，1602神奇四侠漫画,连载中,第5话 ,https://www.dm5.com/manhua-1602-shenqisixia/
1594,Descender,image  ,https://mhfm8tel.cdndm5.com/19/18499/20150601113302_180x240_22.jpg,Descender 漫画 ，小机器人提姆-21在殖民队基地中醒来，却...,连载中,第2话 ,https://www.dm5.com/manhua-descender/
1595,苦痛之源,Image Comics ,https://mhfm4tel.cdndm5.com/52/51036/20190615135241_180x240_22.jpg,遂古文明之初，凶神肆虐人间。它有着诸般法相与名字——恶...,连载中,第2话 ,https://www.dm5.com/manhua-kutongzhiyuan/
1596,树墩城v1,Greg Rucka  Matthew Southworth ,https://mhfm9tel.cdndm5.com/52/51812/20190715221109_180x240_24.jpg,由Greg Rucka和Matthew Southworth创作的侦探漫画。同名美...,连载中,第4话 ,https://www.dm5.com/manhua-shuduncheng-v-1/
1597,末日未来：闪电侠,DC Comics ,https://mhfm1tel.cdndm5.com/18/17410/20150210161011_180x240_33.jpg,新52末日未来闪电侠：末日未来,连载中,第1话 ,https://www.dm5.com/manhua-moriweilai-shandianxia/
1598,幸福的点滴：雨伞的诅咒,刘易斯•特隆赫 ,https://mhfm9tel.cdndm5.com/16/15529/15529_b.jpg,幸福的点滴：雨伞的诅咒漫画 ，在《幸福的点滴：雨伞的诅咒...,连载中,第1卷 ,https://www.dm5.com/manhua-xingfudediandi-ysdzz/
1599,忍者神龟：奥托姆帝国,IDW  ,https://mhfm6tel.cdndm5.com/30/29745/20160721135222_180x240_19.jpg,忍者神龟：奥托姆帝国漫画 ，忍者神龟大BOSS之一克朗的相关...,连载中,第3话 ,https://www.dm5.com/manhua-renzheshengui-aotuomudiguo/
1600,异型救赎,未知 ,https://mhfm4tel.cdndm5.com/8/7831/7831.jpg,在太空中，谁人能听到你的祈祷？只有你自己来完成救赎……,连载中,第1话 ,https://www.dm5.com/manhua-yixingjiushu/
1601,蚁人与黄蜂,Marvel Comics ,https://mhfm9tel.cdndm5.com/20/19210/20181112115121_180x240_30.jpg,蚁人与黄蜂漫画 ，当所有人都以为珍妮特·范·达因死于内战，...,连载中,第3话 ,https://www.dm5.com/manhua-yirenyuhuangfeng/
1602,铁人之拉斯维加斯万岁,MARVEL ,https://mhfm8tel.cdndm5.com/5/4788/20141107145525_180x240_21.jpg,铁人之拉斯维加斯万岁,连载中,第1话 ,https://www.dm5.com/manhua-tierenzhilasiweijiasiwansui/
1603,绿箭侠：杀戮机器,DC Comics ,https://mhfm9tel.cdndm5.com/12/11758/20180827202941_180x240_20.jpg,绿箭：杀戮机器漫画 ，这本算是对新52绿箭设定的一次软重启...,连载中,第5话 ,https://www.dm5.com/manhua-lvjianxia-shalujiqi/
1604,星际迷航：深空九站,IDW ,https://mhfm5tel.cdndm5.com/46/45640/20181013225821_180x240_21.jpg,星际迷航：深空九站漫画 ，原出版于1993年，是Malibu出版的...,连载中,第2卷 ,https://www.dm5.com/manhua-xingjimihang-shenkongjiuzhan/
1605,蜘蛛灾变边缘,Marvel Comics  ,https://mhfm9tel.cdndm5.com/45/44910/20180831164148_180x240_23.jpg,欢迎观看蜘蛛灾变边缘,连载中,第1话 ,https://www.dm5.com/manhua-zhizhuzaibianbianyuan/
1606,银河守护者V2,MARVEL ,https://mhfm8tel.cdndm5.com/17/16920/20141202093115_180x240_36.jpg,银河守护者V2,连载中,第1话 ,https://www.dm5.com/manhua-yinheshouhuzhe-v-2/
1607,星际迷航/绿灯侠：陌界生人,DC Comics IDW  ,https://mhfm8tel.cdndm5.com/39/38988/20171022101753_180x240_21.jpg,星际迷航 绿灯侠：陌界生人漫画 ，紧承光谱战争的节奏，开...,连载中,第6话 ,https://www.dm5.com/manhua-xingjimihang-lvdengxia-mojieshengren/
1608,正义联盟3001,DC Comics ,https://mhfm4tel.cdndm5.com/20/19125/20180828225249_180x240_20.jpg,正义联盟3001漫画，正义联盟3000的未来,连载中,第0话 ,https://www.dm5.com/manhua-zhengyilianmeng-3001/
1609,暴风Marvel Now,Marvel Comics ,https://mhfm3tel.cdndm5.com/17/16129/20150611170212_180x240_25.jpg,暴风Marvel Now漫画 ，欧萝洛·门罗有许多称号：女神、皇后...,连载中,第3话 ,https://www.dm5.com/manhua-baofeng-marvel-now/
1610,超级英雄擂台赛,Marvel Comics  ,https://mhfm9tel.cdndm5.com/22/21187/20151210214508_180x240_28.jpg,超级英雄擂台赛漫画 ，这一本作为同名手机游戏的配套漫画，...,连载中,第1卷 ,https://www.dm5.com/manhua-chaojiyingxiongleitaisai/
1611,蝙蝠侠：转折点,DC Comics  ,https://mhfm6tel.cdndm5.com/18/17904/20150330155424_180x240_26.jpg,蝙蝠侠：转折点漫画 ，戈登相关，蝙蝠侠转折点。,连载中,第5话 并肩战友,https://www.dm5.com/manhua-bianfuxia-zhuanzhedian/
1612,复仇者：置于石中,Marvel Comics ,https://mhfm1tel.cdndm5.com/26/25374/20160709084007_180x240_18.jpg,复仇者：置于石中漫画 ，时间旅行守则第一条：不要剧透……...,连载中,第1话 ,https://www.dm5.com/manhua-fuchouzhe-zhiyushizhong/
1613,世代相承：雷霆,Marvel Comics ,https://mhfm4tel.cdndm5.com/39/38243/20170904113951_180x240_24.jpg,当一声低语剥夺了托尔的神格后，简·福斯特听到了妙尔尼尔的...,连载中,第1话 ,https://www.dm5.com/manhua-shidaixiangcheng-leiting/
1614,第三次世界大战,DC Comics ,https://mhfm3tel.cdndm5.com/14/13692/13692_b.jpg,"第三次世界大战漫画 ，鸭蛋黑心,囧叔寒战,大少贼捉贼!欢迎...",连载中,第1话 ,https://www.dm5.com/manhua-disancishijiedazhan/
1615,超级英雄军团v6,DC Comics ,https://mhfm4tel.cdndm5.com/17/16969/20141209112538_180x240_30.jpg,超级英雄军团v6漫画,连载中,第16话 ,https://www.dm5.com/manhua-chaojiyingxiongjuntuan-v-6/
1616,蝙蝠侠侦探漫画：大灾变,DC Comics ,https://mhfm6tel.cdndm5.com/36/35782/20180818134639_180x240_17.jpg,摩根“停尸房”泰斯在跟同伴叙述他是怎么击败了蝙蝠侠--但...,连载中,序章 ,https://www.dm5.com/manhua-bianfuxiazhentanmanhuadazaibian/
1617,夜魔侠vs惩罚者,Marvel Comics ,https://mhfm5tel.cdndm5.com/16/15102/20181112143545_180x240_25.jpg,夜魔侠vs惩罚者漫画 ，金并已被打倒，街头帮派陷入了混乱之...,连载中,第3话 ,https://www.dm5.com/manhua-yemoxia-vs-chengfazhe/
1618,天赋之权,Image ,https://mhfm8tel.cdndm5.com/19/18190/20150422103302_180x240_30.jpg,这部东西是看之前销售榜帖子看到的佳作，剧情十分有趣，看...,连载中,第1话 ,https://www.dm5.com/manhua-tianfuzhiquan/
1619,宇宙的巨人希曼 永恒之战,DC Comics ,https://mhfm8tel.cdndm5.com/18/17415/20150211113221_180x240_32.jpg,宇宙的巨人希曼 永恒之战漫画 ，故事发生在一片类似于“中...,连载中,第15话 ,https://www.dm5.com/manhua-yuzhoudejurenximan-yonghengzhizhan/
1620,末日未来：正义联盟,DC Comics ,https://mhfm5tel.cdndm5.com/18/17411/20150210161442_180x240_23.jpg,新52末日未来正义联盟：末日未来,连载中,第1话 ,https://www.dm5.com/manhua-moriweilai-zhengyilianmeng/
1621,史酷比！集结,DC Comics ,https://mhfm7tel.cdndm5.com/23/22989/20160526142433_180x240_25.jpg,史酷比！集结漫画 ，史酷比集结！城镇中出现了打砸抢的蝙蝠...,连载中,第1卷 ,https://www.dm5.com/manhua-shikubi-jijie/
